x,y,z
610154.690428,268132.845195,-13273.992676
610180.432096,268130.88609,-13283.220703
610206.265631,268128.724152,-13292.904297
610232.099166,268126.562214,-13302.587891
610258.011949,268124.237844,-13312.370605
610283.924731,268121.913474,-13322.15332
610309.899674,268119.481562,-13331.516602
610335.874616,268117.049649,-13340.879883
610361.902595,268114.542746,-13349.629883
610387.930573,268112.035843,-13358.379883
610414.005021,268109.480485,-13366.215332
610440.079469,268106.925128,-13374.050781
610466.180093,268104.375083,-13380.956543
610492.280717,268101.825038,-13387.862305
610518.414384,268099.28465,-13393.851563
610544.548051,268096.744261,-13399.84082
610570.707859,268094.237073,-13404.978516
610596.867667,268091.729884,-13410.116211
610623.051615,268089.267063,-13414.517578
610649.235563,268086.804242,-13418.918945
610675.431763,268084.415136,-13422.629395
610701.627962,268082.026031,-13426.339844
610727.840251,268079.698957,-13429.407227
610754.05254,268077.371882,-13432.474609
610780.262827,268075.147553,-13434.895996
610806.473114,268072.923223,-13437.317383
610832.671398,268070.831971,-13439.086426
610858.869683,268068.740719,-13440.855469
610885.033828,268066.820685,-13441.773438
610911.197972,268064.90065,-13442.691406
610937.310735,268063.180997,-13442.515625
610963.423498,268061.461344,-13442.339844
610989.484807,268059.938155,-13441.260742
611015.546115,268058.414966,-13440.181641
611041.542313,268057.114188,-13438.236328
611067.538511,268055.813411,-13436.291016
611093.477142,268054.708866,-13433.760742
611119.415773,268053.604322,-13431.230469
611145.275294,268052.708265,-13427.939453
611171.134814,268051.812207,-13424.648438
609322.357314,268136.010687,-13176.674805
609373.227174,268160.174762,-13170.764648
609398.386305,268160.996363,-13171.498047
609423.510972,268161.822442,-13172.162598
609448.644186,268162.56738,-13173.103027
609473.735173,268163.380082,-13173.915527
609498.840696,268164.068728,-13175.014648
609523.904917,268164.863666,-13175.98584
609548.991342,268165.492013,-13177.239258
609574.026022,268166.278162,-13178.320801
609599.095189,268166.842008,-13179.737793
609624.112289,268167.574391,-13180.956543
609649.179038,268168.02816,-13182.500488
609674.190797,268168.650639,-13183.8125
609699.261736,268168.964596,-13185.461426
609724.275246,268169.443948,-13186.851074
609749.358995,268169.594308,-13188.615723
609774.382406,268169.909931,-13190.155273
609799.491571,268169.871518,-13192.155762
609824.533783,268170.00888,-13193.982422
609849.686113,268169.74545,-13196.436035
609874.772009,268169.653145,-13198.866699
609899.988918,268169.130086,-13202.103027
609925.13813,268168.77393,-13205.414551
609950.431063,268167.978942,-13209.714355
609975.659327,268167.340522,-13214.253906
610001.059998,268166.229473,-13219.906738
610026.38728,268165.291985,-13225.758789
610051.901419,268163.877067,-13232.783203
610077.343956,268162.629868,-13240.012207
610102.974114,268160.928605,-13248.295898
610128.523526,268159.415964,-13256.617676
610154.265195,268157.45686,-13265.845703
610179.92029,268155.699189,-13274.993164
610205.753824,268153.537251,-13284.676758
610231.510256,268151.549179,-13294.276367
610257.423039,268149.224809,-13304.059082
610283.263017,268147.056916,-13313.729492
610309.23796,268144.625003,-13323.092773
610335.165328,268142.283777,-13332.638184
610361.193306,268139.776874,-13341.388184
610387.196187,268137.312297,-13350.518555
610413.270635,268134.756939,-13358.354004
610439.337798,268132.20822,-13366.895508
610465.438423,268129.658175,-13373.80127
610491.563842,268127.056169,-13381.611816
610517.697509,268124.51578,-13387.601074
610543.868935,268121.902952,-13394.519531
610570.028743,268119.395763,-13399.657227
610596.234555,268116.807742,-13405.681641
610622.418503,268114.344921,-13410.083008
610648.647237,268111.812885,-13415.135254
610674.843437,268109.423779,-13418.845703
610701.091128,268106.958847,-13423.046875
610727.303417,268104.631772,-13426.114258
610753.558853,268102.257411,-13429.412598
610779.76914,268100.033081,-13431.833984
610806.02391,268097.766753,-13434.318848
610832.222195,268095.675501,-13436.087891
610858.450983,268093.571408,-13437.689453
610884.615128,268091.651374,-13438.607422
610910.815856,268089.712589,-13439.373535
610936.928619,268087.992935,-13439.197754
610963.08434,268086.248067,-13439.115234
610989.145648,268084.724878,-13438.036133
611015.253166,268083.171522,-13437.122559
611041.249363,268081.870745,-13435.177246
611067.299502,268080.528587,-13433.570801
611093.238134,268079.424043,-13431.040527
611119.220957,268078.298835,-13428.663574
611145.080478,268077.402778,-13425.372559
611171.134814,268051.812207,-13424.648438
611171.134814,268051.812207,-13424.648438
611222.747874,268050.319885,-13417.126953
611222.747874,268050.319885,-13417.126953
611274.311707,268048.978477,-13410.513672
611274.311707,268048.978477,-13410.513672
611325.815501,268047.797286,-13404.501953
609323.389553,268180.750296,-13162.353516
609373.687992,268182.581913,-13163.46875
609398.812659,268183.407992,-13164.133301
609423.937326,268184.23407,-13164.797852
609449.028312,268185.046773,-13165.610352
609474.119299,268185.859475,-13166.422852
609499.18352,268186.654414,-13167.394043
609524.247742,268187.449352,-13168.365234
609549.282422,268188.235501,-13169.446777
609574.317103,268189.02165,-13170.52832
609599.334203,268189.754033,-13171.74707
609624.351302,268190.486416,-13172.96582
609649.363061,268191.108895,-13174.277832
609674.37482,268191.731374,-13175.589844
609699.38833,268192.210726,-13176.979492
609724.401841,268192.690078,-13178.369141
609749.425252,268193.005702,-13179.908691
609774.448663,268193.321326,-13181.448242
609799.490875,268193.458688,-13183.274902
609824.533088,268193.59605,-13185.101563
609849.618984,268193.503745,-13187.532227
609874.70488,268193.41144,-13189.962891
609899.854092,268193.055283,-13193.274414
609925.003304,268192.699127,-13196.585938
609950.231568,268192.060706,-13201.125488
609975.459832,268191.422286,-13205.665039
610000.787114,268190.484797,-13211.51709
610026.114396,268189.547309,-13217.369141
610051.556932,268188.30011,-13224.598145
610076.999469,268187.052911,-13231.827148
610102.548881,268185.54027,-13240.148926
610128.098293,268184.027629,-13248.470703
610153.753388,268182.269958,-13257.618164
610179.408483,268180.512287,-13266.765625
610205.164915,268178.524216,-13276.365234
610230.921347,268176.536145,-13285.964844
610256.761325,268174.368251,-13295.635254
610282.601304,268172.200358,-13305.305664
610308.528671,268169.859132,-13314.851074
610334.456039,268167.517906,-13324.396484
610360.458919,268165.053328,-13333.526855
610386.4618,268162.588751,-13342.657227
610412.528964,268160.040031,-13351.19873
610438.596128,268157.491312,-13359.740234
610464.721547,268154.889306,-13367.550781
610490.846967,268152.287299,-13375.361328
610517.018393,268149.67447,-13382.279785
610543.18982,268147.061642,-13389.198242
610569.395631,268144.473621,-13395.222656
610595.601443,268141.8856,-13401.24707
610621.830177,268139.353564,-13406.299316
610648.058911,268136.821528,-13411.351563
610674.306603,268134.356595,-13415.552734
610700.554294,268131.891662,-13419.753906
610726.80973,268129.517301,-13423.052246
610753.065166,268127.142939,-13426.350586
610779.319936,268124.876611,-13428.835449
610805.574706,268122.610283,-13431.320313
610831.803495,268120.50619,-13432.921875
610858.032283,268118.402097,-13434.523438
610884.233011,268116.463312,-13435.289551
610910.43374,268114.524527,-13436.055664
610936.589461,268112.779659,-13435.973145
610962.745181,268111.03479,-13435.890625
610988.852699,268109.481435,-13434.977051
611014.960216,268107.928079,-13434.063477
611041.010355,268106.585921,-13432.457031
611067.060494,268105.243764,-13430.850586
611093.043318,268104.118556,-13428.473633
611119.026142,268102.993349,-13426.09668
611144.938383,268102.074508,-13423.046875
611170.850624,268101.155666,-13419.99707
611196.708157,268100.388708,-13416.743652
611222.56569,268099.62175,-13413.490234
611248.391406,268098.956049,-13410.44043
611274.217123,268098.290348,-13407.390625
611300.022297,268097.684451,-13404.808105
611325.827472,268097.078554,-13402.225586
609323.389553,268180.750296,-13162.353516
609374.383003,268204.200716,-13155.838379
609399.50767,268205.026794,-13156.50293
609424.5806,268205.923533,-13156.816406
609449.671586,268206.736236,-13157.628906
609474.708633,268207.675747,-13158.12793
609499.772854,268208.470685,-13159.099121
609524.776474,268209.451113,-13159.635254
609549.811154,268210.237262,-13160.716797
609574.786835,268211.231095,-13161.390137
609599.803935,268211.963478,-13162.608887
609624.764301,268212.894749,-13163.415527
609649.77606,268213.517228,-13164.727539
609674.735619,268214.310728,-13165.711914
609699.74913,268214.79008,-13167.101563
609724.71446,268215.420665,-13168.286621
609749.737871,268215.736289,-13169.826172
609774.709088,268216.203318,-13171.284668
609799.751301,268216.34068,-13173.111328
609824.745137,268216.616493,-13175.086914
609849.831033,268216.524189,-13177.517578
609874.864446,268216.574712,-13180.239746
609900.013658,268216.218556,-13183.55127
609925.110248,268216.000711,-13187.378418
609950.338512,268215.36229,-13191.917969
609975.50978,268214.869611,-13196.938965
610000.837062,268213.932123,-13202.791016
610026.104964,268213.144701,-13209.140137
610051.547501,268211.897502,-13216.369141
610076.905706,268210.863734,-13223.820313
610102.455119,268209.351092,-13232.14209
610127.914989,268208.06031,-13240.511719
610153.570083,268206.302639,-13249.65918
610179.126637,268204.77292,-13258.601563
610204.883069,268202.784849,-13268.201172
610230.535758,268201.02959,-13277.45459
610256.375737,268198.861697,-13287.125
610282.127913,268196.876263,-13296.528809
610308.05528,268194.535037,-13306.074219
610333.909467,268192.339738,-13315.469238
610359.912347,268189.875161,-13324.599609
610385.865499,268187.500439,-13333.923828
610411.932663,268184.951719,-13342.465332
610437.97924,268182.439433,-13351.529785
610464.104659,268179.837427,-13359.340332
610490.233911,268177.227396,-13367.894531
610516.405338,268174.614568,-13374.812988
610542.60113,268171.956867,-13382.653809
610568.806941,268169.368846,-13388.678223
610595.049013,268166.717497,-13395.522461
610621.277748,268164.185461,-13400.574707
610647.551612,268161.583256,-13406.387207
610673.799304,268159.118323,-13410.588379
610700.081646,268156.615642,-13415.23584
610726.337082,268154.241281,-13418.53418
610752.63235,268151.832633,-13422.167969
610778.88712,268149.566305,-13424.652832
610805.173035,268147.292334,-13427.229492
610831.401823,268145.188242,-13428.831055
610857.664334,268143.074866,-13430.480957
610883.865063,268141.136081,-13431.24707
610910.094641,268139.204631,-13432.026855
610936.250361,268137.459762,-13431.944336
610962.445856,268135.70805,-13431.986328
610988.553373,268134.154695,-13431.072754
611014.703222,268132.59441,-13430.433105
611040.753361,268131.252252,-13428.82666
611066.848854,268129.896582,-13427.476074
611092.831678,268128.771375,-13425.099121
611118.870966,268127.616341,-13423.171387
611144.783207,268126.6975,-13420.121582
611170.75823,268125.740029,-13417.695801
611196.615764,268124.97307,-13414.442383
611222.537624,268124.177861,-13411.750977
611248.36334,268123.51216,-13408.701172
611274.237511,268122.84748,-13406.013184
611300.042686,268122.241583,-13403.430664
611325.827472,268097.078554,-13402.225586
611325.827472,268097.078554,-13402.225586
611377.427582,268095.893616,-13398.800781
611377.427582,268095.893616,-13398.800781
611429.044954,268094.668167,-13397.189453
611429.044954,268094.668167,-13397.189453
611480.682491,268093.381132,-13397.37793
611480.682491,268093.381132,-13397.37793
611532.285327,268092.120125,-13398.492188
609324.897194,268223.920685,-13147.623047
609375.078014,268225.819518,-13148.208008
609400.150943,268226.716257,-13148.521484
609425.223873,268227.612996,-13148.834961
609450.26092,268228.552507,-13149.333984
609475.297967,268229.492018,-13149.833008
609500.301586,268230.472446,-13150.369141
609525.305206,268231.452874,-13150.905273
609550.280886,268232.446707,-13151.578613
609575.256567,268233.44054,-13152.251953
609600.216933,268234.371811,-13153.058594
609625.1773,268235.303081,-13153.865234
609650.13686,268236.096582,-13154.849609
609675.096419,268236.890082,-13155.833984
609700.061749,268237.520667,-13157.019043
609725.027078,268238.151251,-13158.204102
609749.998296,268238.618281,-13159.662598
609774.969514,268239.08531,-13161.121094
609799.96335,268239.361124,-13163.09668
609824.957185,268239.636937,-13165.072266
609849.990599,268239.687461,-13167.794434
609875.024012,268239.737985,-13170.516602
609900.120602,268239.520139,-13174.34375
609925.217192,268239.302294,-13178.170898
609950.38846,268238.809616,-13183.191895
609975.559728,268238.316937,-13188.212891
610000.82763,268237.529515,-13194.562012
610026.095533,268236.742093,-13200.911133
610051.453738,268235.708324,-13208.362305
610076.811944,268234.674556,-13215.813477
610102.271814,268233.383774,-13224.183105
610127.731684,268232.092991,-13232.552734
610153.288238,268230.563272,-13241.495117
610178.844792,268229.033553,-13250.4375
610204.497481,268227.278295,-13259.690918
610230.15017,268225.523036,-13268.944336
610255.902346,268223.537602,-13278.348145
610281.654522,268221.552169,-13287.751953
610307.508708,268219.35687,-13297.146973
